Humidity (%),,temp c,,temp f,,voc,co2-analog,,co2-digital,,date,time,PM1.0,PM2.5,PM10
59.2,,34.1,,93.38,,98,423,,1,,6/16/2024,16:35:33,26,45,49
60,,34.2,,93.56,,644,431,,1,,6/16/2024,16:35:40,30,49,51
59.4,,34.1,,93.38,,631,431,,1,,6/16/2024,16:35:47,26,51,54
59.4,,34.2,,93.56,,632,430,,1,,6/16/2024,16:35:54,25,47,50
59.3,,34.1,,93.38,,634,429,,1,,6/16/2024,16:36:01,24,43,45
59.3,,34.2,,93.56,,634,427,,1,,6/16/2024,16:36:08,13,30,34
59.3,,34.2,,93.56,,635,426,,1,,6/16/2024,16:36:15,3,21,28
59.3,,34.1,,93.38,,630,426,,1,,6/16/2024,16:36:22,4,25,31
59.2,,34.2,,93.56,,628,428,,1,,6/16/2024,16:36:30,9,24,31
59.1,,34.2,,93.56,,634,425,,1,,6/16/2024,16:36:37,7,21,23
59.2,,34.1,,93.38,,636,425,,1,,6/16/2024,16:36:44,3,23,25
59.1,,34.2,,93.56,,632,429,,1,,6/16/2024,16:36:51,8,26,28
59.1,,34.3,,93.74,,632,428,,1,,6/16/2024,16:36:58,11,27,30
59.8,,34.2,,93.56,,634,449,,1,,6/16/2024,16:37:05,10,25,28
59.1,,34.2,,93.56,,632,446,,1,,6/16/2024,16:37:12,5,19,27
59,,34.2,,93.56,,634,443,,1,,6/16/2024,16:37:19,10,24,30
59,,34.2,,93.56,,634,441,,1,,6/16/2024,16:37:26,21,40,51
59.1,,34.2,,93.56,,636,441,,1,,6/16/2024,16:37:33,24,45,53
59,,34.3,,93.74,,637,439,,1,,6/16/2024,16:37:40,26,45,50
58.9,,34.3,,93.74,,629,440,,1,,6/16/2024,16:37:47,28,46,49
59.3,,34.2,,93.56,,635,440,,1,,6/16/2024,16:37:54,27,49,52
59,,34.3,,93.74,,629,440,,1,,6/16/2024,16:38:01,25,50,53
58.9,,34.3,,93.74,,639,439,,1,,6/16/2024,16:38:08,24,47,53
58.9,,34.3,,93.74,,633,438,,1,,6/16/2024,16:38:15,25,45,50
58.8,,34.3,,93.74,,629,437,,1,,6/16/2024,16:38:22,26,45,49
58.9,,34.3,,93.74,,644,438,,1,,6/16/2024,16:38:29,11,29,36
59.5,,34.2,,93.56,,643,437,,1,,6/16/2024,16:38:36,3,25,32
59,,34.2,,93.56,,645,433,,1,,6/16/2024,16:38:43,10,34,36
58.9,,34.3,,93.74,,647,431,,1,,6/16/2024,16:38:50,21,40,50
58.8,,34.2,,93.56,,644,427,,1,,6/16/2024,16:38:57,20,41,49
58.8,,34.2,,93.56,,642,426,,1,,6/16/2024,16:39:04,21,39,43
58.8,,34.2,,93.56,,642,436,,1,,6/16/2024,16:39:11,18,35,37
58.8,,34.3,,93.74,,652,439,,1,,6/16/2024,16:39:18,22,38,38
58.9,,34.3,,93.74,,646,433,,1,,6/16/2024,16:39:25,24,39,41
58.8,,34.2,,93.56,,645,435,,1,,6/16/2024,16:39:32,24,39,41
58.7,,34.2,,93.56,,644,436,,1,,6/16/2024,16:39:39,10,27,29
58.9,,34.3,,93.74,,652,435,,1,,6/16/2024,16:39:47,2,25,27
58.8,,34.3,,93.74,,643,435,,1,,6/16/2024,16:39:54,10,30,33
58.8,,34.2,,93.56,,658,433,,1,,6/16/2024,16:40:01,19,37,40
58.8,,34.2,,93.56,,642,434,,1,,6/16/2024,16:40:08,24,41,42
58.7,,34.2,,93.56,,650,433,,1,,6/16/2024,16:40:15,24,42,43
58.7,,34.3,,93.74,,645,434,,1,,6/16/2024,16:40:22,24,39,45
58.6,,34.3,,93.74,,654,433,,1,,6/16/2024,16:40:29,25,41,46
58.9,,34.3,,93.74,,98,441,,1,,6/16/2024,16:40:36,25,43,49
58.5,,34.3,,93.74,,95,431,,1,,6/16/2024,16:40:43,24,42,45
58.6,,34.3,,93.74,,95,423,,1,,6/16/2024,16:40:50,25,42,45
58.3,,34.4,,93.92,,95,425,,1,,6/16/2024,16:40:57,24,39,44
58.5,,34.3,,93.74,,95,428,,1,,6/16/2024,16:41:04,25,43,51
58.4,,34.3,,93.74,,96,425,,1,,6/16/2024,16:41:11,24,44,50
58.4,,34.3,,93.74,,96,423,,1,,6/16/2024,16:41:18,22,41,49
58.4,,34.4,,93.92,,96,423,,1,,6/16/2024,16:41:25,22,41,46
58.3,,34.3,,93.74,,96,422,,1,,6/16/2024,16:41:32,23,39,43
58.4,,34.4,,93.92,,96,417,,1,,6/16/2024,16:41:39,24,38,41
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:41:46,21,38,38
58.4,,34.3,,93.74,,96,427,,1,,6/16/2024,16:41:53,20,40,41
58.2,,34.3,,93.74,,95,429,,1,,6/16/2024,16:42:00,22,41,43
58.3,,34.4,,93.92,,96,427,,1,,6/16/2024,16:42:07,23,42,45
58.3,,34.3,,93.74,,96,424,,1,,6/16/2024,16:42:14,22,43,53
58.4,,34.4,,93.92,,96,426,,1,,6/16/2024,16:42:21,22,41,50
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:42:28,22,37,42
58.4,,34.2,,93.56,,96,423,,1,,6/16/2024,16:42:35,22,39,44
58.4,,34.2,,93.56,,96,424,,1,,6/16/2024,16:42:42,22,39,45
58.4,,34.2,,93.56,,701,422,,1,,6/16/2024,16:42:49,9,24,27
58.5,,34.2,,93.56,,701,420,,1,,6/16/2024,16:42:56,2,14,16
58.4,,34.2,,93.56,,701,418,,1,,6/16/2024,16:43:03,7,19,25
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:11,19,33,41
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:18,23,36,42
58.5,,34.2,,93.56,,700,415,,1,,6/16/2024,16:43:25,23,36,44
58.5,,34.2,,93.56,,700,412,,1,,6/16/2024,16:43:32,22,40,50
58.5,,34.1,,93.38,,700,412,,1,,6/16/2024,16:43:39,24,46,49
58.6,,34.2,,93.56,,699,413,,1,,6/16/2024,16:43:46,24,47,51
58.6,,34.2,,93.56,,696,412,,1,,6/16/2024,16:43:53,13,28,31
58.6,,34.2,,93.56,,694,410,,1,,6/16/2024,16:44:00,2,16,20
58.7,,34.1,,93.38,,692,407,,1,,6/16/2024,16:44:07,5,20,25
58.6,,34.1,,93.38,,690,410,,1,,6/16/2024,16:44:14,11,28,35
58.6,,34.1,,93.38,,688,411,,1,,6/16/2024,16:44:21,8,24,30
58.4,,34.2,,93.56,,688,410,,1,,6/16/2024,16:44:28,2,20,21
58.5,,34.2,,93.56,,652,409,,1,,6/16/2024,16:44:35,7,26,27
58.6,,34.2,,93.56,,643,410,,1,,6/16/2024,16:44:42,17,39,40
58.4,,34.1,,93.38,,637,407,,1,,6/16/2024,16:44:49,25,48,52
58.6,,34.2,,93.56,,642,405,,1,,6/16/2024,16:44:56,26,48,52
58.3,,34.1,,93.38,,633,406,,1,,6/16/2024,16:45:03,23,44,47
58.4,,34.2,,93.56,,639,406,,1,,6/16/2024,16:45:10,23,41,46
58.3,,34.2,,93.56,,648,408,,1,,6/16/2024,16:45:17,23,42,47
58.5,,34.2,,93.56,,645,407,,1,,6/16/2024,16:45:24,22,40,45
58.3,,34.1,,93.38,,651,406,,1,,6/16/2024,16:45:31,25,44,46
58.4,,34.2,,93.56,,650,406,,1,,6/16/2024,16:45:38,23,43,46
58.3,,34.2,,93.56,,651,402,,1,,6/16/2024,16:45:45,22,41,44
58.3,,34.1,,93.38,,649,402,,1,,6/16/2024,16:45:52,22,44,46
58.3,,34.1,,93.38,,645,402,,1,,6/16/2024,16:45:59,22,41,42
58.2,,34.2,,93.56,,647,400,,1,,6/16/2024,16:46:06,26,45,47
58.1,,34.2,,93.56,,664,400,,1,,6/16/2024,16:46:13,24,44,46
58.3,,34.2,,93.56,,659,402,,1,,6/16/2024,16:46:20,23,43,44
58.1,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:27,21,44,49
58.2,,34.2,,93.56,,659,401,,1,,6/16/2024,16:46:35,22,40,44
58,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:42,24,40,45
58.1,,34.2,,93.56,,652,401,,1,,6/16/2024,16:46:49,25,45,56
58.1,,34.3,,93.74,,653,399,,1,,6/16/2024,16:46:56,27,45,49
58.2,,34.3,,93.74,,653,400,,1,,6/16/2024,16:47:03,26,45,49
58.1,,34.3,,93.74,,648,398,,1,,6/16/2024,16:47:10,10,28,29
58.1,,34.2,,93.56,,656,398,,1,,6/16/2024,16:47:17,3,25,25
58.2,,34.2,,93.56,,653,396,,1,,6/16/2024,16:47:24,8,32,33
58.1,,34.2,,93.56,,653,394,,1,,6/16/2024,16:47:31,18,38,39
58.2,,34.2,,93.56,,647,395,,1,,6/16/2024,16:47:38,22,39,40
58.1,,34.2,,93.56,,647,393,,1,,6/16/2024,16:47:45,24,45,46
58.2,,34.2,,93.56,,646,394,,1,,6/16/2024,16:47:52,24,45,46
58.2,,34.3,,93.74,,653,391,,1,,6/16/2024,16:47:59,24,42,46
58.2,,34.2,,93.56,,649,392,,1,,6/16/2024,16:48:06,24,40,43
58.2,,34.2,,93.56,,661,392,,1,,6/16/2024,16:48:13,23,43,44
58.2,,34.2,,93.56,,646,392,,1,,6/16/2024,16:48:20,25,43,44
58.2,,34.2,,93.56,,664,394,,1,,6/16/2024,16:48:27,26,42,43
58.3,,34.2,,93.56,,650,397,,1,,6/16/2024,16:48:34,29,48,49
58.3,,34.2,,93.56,,650,399,,1,,6/16/2024,16:48:41,26,48,54
58.2,,34.2,,93.56,,90,399,,1,,6/16/2024,16:48:48,25,44,50
58.2,,34.2,,93.56,,92,399,,1,,6/16/2024,16:48:55,25,43,46
58.2,,34.2,,93.56,,90,397,,1,,6/16/2024,16:49:02,25,43,46
58.3,,34.2,,93.56,,91,396,,1,,6/16/2024,16:49:09,24,44,52
58.1,,34.1,,93.38,,91,393,,1,,6/16/2024,16:49:16,24,41,49
58.2,,34.1,,93.38,,92,392,,1,,6/16/2024,16:49:23,25,42,45
58.4,,34.2,,93.56,,92,392,,1,,6/16/2024,16:49:30,26,44,45
58.5,,34.2,,93.56,,93,393,,1,,6/16/2024,16:49:37,27,45,48
58.2,,34.1,,93.38,,92,396,,1,,6/16/2024,16:49:44,25,43,46
58.2,,34.2,,93.56,,91,397,,1,,6/16/2024,16:49:51,26,43,45
58.3,,34.2,,93.56,,93,396,,1,,6/16/2024,16:49:59,13,33,34
58.4,,34.1,,93.38,,92,396,,1,,6/16/2024,16:50:06,4,22,24
58.4,,34.1,,93.38,,92,395,,1,,6/16/2024,16:50:13,7,23,28
58.4,,34.2,,93.56,,92,396,,1,,6/16/2024,16:50:20,18,34,40
58.3,,34.2,,93.56,,93,394,,1,,6/16/2024,16:50:27,26,42,46
58.3,,34.2,,93.56,,93,390,,1,,6/16/2024,16:50:34,25,43,45
58.4,,34.2,,93.56,,94,384,,1,,6/16/2024,16:50:41,21,39,46
58.3,,34.2,,93.56,,95,387,,1,,6/16/2024,16:50:48,22,40,46
58.4,,34.1,,93.38,,95,388,,1,,6/16/2024,16:50:55,26,42,46
58.4,,34.1,,93.38,,94,390,,1,,6/16/2024,16:51:02,24,42,45
58.4,,34.1,,93.38,,93,389,,1,,6/16/2024,16:51:09,23,40,43
58.4,,34.1,,93.38,,92,387,,1,,6/16/2024,16:51:16,24,41,44
58.4,,34.1,,93.38,,94,390,,1,,6/16/2024,16:51:23,11,29,32
58.6,,34.1,,93.38,,95,392,,1,,6/16/2024,16:51:30,4,23,27
58.4,,34.1,,93.38,,94,392,,1,,6/16/2024,16:51:37,7,25,28
58.5,,34.1,,93.38,,93,394,,1,,6/16/2024,16:51:44,15,34,34
58.4,,34.1,,93.38,,92,387,,1,,6/16/2024,16:51:51,22,43,48
58.5,,34.2,,93.56,,92,390,,1,,6/16/2024,16:51:58,25,44,49
58.5,,34,,93.2,,93,388,,1,,6/16/2024,16:52:05,23,39,40
58.5,,34.1,,93.38,,93,389,,1,,6/16/2024,16:52:12,25,45,48
58.5,,34.1,,93.38,,94,389,,1,,6/16/2024,16:52:19,26,45,50
58.5,,34.1,,93.38,,93,391,,1,,6/16/2024,16:52:26,26,44,49
58.5,,34.1,,93.38,,92,388,,1,,6/16/2024,16:52:33,25,46,49
58.5,,34.1,,93.38,,92,386,,1,,6/16/2024,16:52:40,27,49,50
58.5,,34.1,,93.38,,94,388,,1,,6/16/2024,16:52:47,11,30,35
58.6,,34.1,,93.38,,96,390,,1,,6/16/2024,16:52:54,2,23,28
58.5,,34.1,,93.38,,94,392,,1,,6/16/2024,16:53:01,10,32,33
58.4,,34,,93.2,,93,386,,1,,6/16/2024,16:53:08,22,45,45
58.7,,34,,93.2,,92,384,,1,,6/16/2024,16:53:15,26,47,47
58.7,,34,,93.2,,93,388,,1,,6/16/2024,16:53:23,26,44,47
58.7,,34,,93.2,,96,390,,1,,6/16/2024,16:53:30,26,41,44
58.5,,34.1,,93.38,,96,380,,1,,6/16/2024,16:53:37,24,44,48
58.5,,34,,93.2,,95,387,,1,,6/16/2024,16:53:44,23,49,52
58.7,,34.1,,93.38,,91,390,,1,,6/16/2024,16:53:51,26,50,54
58.6,,34,,93.2,,91,389,,1,,6/16/2024,16:53:58,31,51,53
58.6,,34,,93.2,,91,391,,1,,6/16/2024,16:54:05,31,51,54
58.4,,34.1,,93.38,,91,387,,1,,6/16/2024,16:54:12,25,47,48
58.5,,34.1,,93.38,,91,388,,1,,6/16/2024,16:54:19,22,41,47
58.7,,34,,93.2,,91,389,,1,,6/16/2024,16:54:26,14,29,36
58.6,,34,,93.2,,92,388,,1,,6/16/2024,16:54:33,2,22,27
58.8,,34,,93.2,,94,389,,1,,6/16/2024,16:54:40,6,25,31
58.7,,34.1,,93.38,,94,385,,1,,6/16/2024,16:54:47,20,36,40
58.8,,34,,93.2,,93,386,,1,,6/16/2024,16:54:54,27,44,46
58.5,,34,,93.2,,92,388,,1,,6/16/2024,16:55:01,28,45,46
58.7,,34,,93.2,,92,387,,1,,6/16/2024,16:55:08,25,44,46
58.6,,34.1,,93.38,,92,390,,1,,6/16/2024,16:55:15,25,44,47
58.8,,34.1,,93.38,,92,380,,1,,6/16/2024,16:55:22,24,43,48
58.6,,34.1,,93.38,,92,387,,1,,6/16/2024,16:55:29,27,44,49
58.8,,34,,93.2,,91,384,,1,,6/16/2024,16:55:36,25,42,44
58.7,,34,,93.2,,91,380,,1,,6/16/2024,16:55:43,24,41,44
58.6,,34,,93.2,,91,378,,1,,6/16/2024,16:55:50,22,38,40
58.7,,34,,93.2,,91,382,,1,,6/16/2024,16:55:57,24,41,43
58.5,,34,,93.2,,93,382,,1,,6/16/2024,16:56:04,23,42,47
58.7,,34.1,,93.38,,91,384,,1,,6/16/2024,16:56:11,24,45,49
58.4,,34,,93.2,,91,382,,1,,6/16/2024,16:56:18,26,43,45
58.6,,34.1,,93.38,,93,380,,1,,6/16/2024,16:56:25,26,44,44
58.6,,34.1,,93.38,,92,382,,1,,6/16/2024,16:56:32,26,43,43
58.7,,34.1,,93.38,,92,384,,1,,6/16/2024,16:56:39,22,38,43
58.6,,34.1,,93.38,,92,384,,1,,6/16/2024,16:56:47,23,39,48
58.6,,34.1,,93.38,,92,385,,1,,6/16/2024,16:56:54,26,41,47
58.5,,34.1,,93.38,,91,388,,1,,6/16/2024,16:57:01,29,46,50
58.5,,34.1,,93.38,,92,387,,1,,6/16/2024,16:57:08,23,42,45
58.6,,34.1,,93.38,,91,389,,1,,6/16/2024,16:57:15,22,40,46
58.5,,34.1,,93.38,,93,373,,1,,6/16/2024,16:57:22,10,30,34
58.6,,34.1,,93.38,,92,368,,1,,6/16/2024,16:57:29,1,23,27
58.6,,34,,93.2,,92,370,,1,,6/16/2024,16:57:36,6,30,35
58.5,,34.1,,93.38,,92,368,,1,,6/16/2024,16:57:43,19,39,41
58.6,,34.1,,93.38,,92,364,,1,,6/16/2024,16:57:50,22,42,45
58.5,,34.1,,93.38,,92,383,,1,,6/16/2024,16:57:57,27,47,49
58.5,,34.1,,93.38,,92,391,,1,,6/16/2024,16:58:04,27,45,47
58.6,,34.1,,93.38,,92,397,,1,,6/16/2024,16:58:11,28,46,49
58.6,,34.1,,93.38,,92,400,,1,,6/16/2024,16:58:18,26,47,52
58.6,,34.2,,93.56,,91,399,,1,,6/16/2024,16:58:25,25,44,53
58.6,,34.1,,93.38,,92,397,,1,,6/16/2024,16:58:32,25,42,51
59.4,,34,,93.2,,94,412,,1,,6/16/2024,16:31:41,25,44,49
59.6,,34,,93.2,,91,426,,1,,6/16/2024,16:31:48,25,42,45
59.6,,34,,93.2,,93,423,,1,,6/16/2024,16:31:55,24,42,45
59.4,,34.1,,93.38,,92,413,,1,,6/16/2024,16:32:02,25,41,51
59.5,,34,,93.2,,91,419,,1,,6/16/2024,16:32:09,27,46,58
59.5,,34,,93.2,,94,421,,1,,6/16/2024,16:32:16,25,45,54
59.5,,34.1,,93.38,,92,424,,1,,6/16/2024,16:32:23,27,45,45
59.5,,34.1,,93.38,,93,419,,1,,6/16/2024,16:32:30,28,44,44
59.4,,34.1,,93.38,,92,415,,1,,6/16/2024,16:32:37,16,33,34
59.4,,34,,93.2,,92,415,,1,,6/16/2024,16:32:44,3,21,26
59.5,,34,,93.2,,93,406,,1,,6/16/2024,16:32:51,7,24,32
59.4,,34.1,,93.38,,94,408,,1,,6/16/2024,16:32:58,22,44,54
59.5,,34.1,,93.38,,93,410,,1,,6/16/2024,16:33:06,29,51,58
59.5,,34,,93.2,,93,409,,1,,6/16/2024,16:33:13,27,48,50
59.5,,34,,93.2,,96,407,,1,,6/16/2024,16:33:20,27,48,49
59.6,,34,,93.2,,99,409,,1,,6/16/2024,16:33:27,26,48,50
59.5,,34,,93.2,,97,407,,1,,6/16/2024,16:33:34,24,44,45
59.8,,34.1,,93.38,,97,405,,1,,6/16/2024,16:33:41,26,47,50
59.7,,34,,93.2,,97,406,,1,,6/16/2024,16:33:48,24,45,46
59.5,,34.1,,93.38,,97,417,,1,,6/16/2024,16:33:55,21,43,43
59.5,,34,,93.2,,96,410,,1,,6/16/2024,16:34:02,12,37,39
59.4,,34,,93.2,,97,406,,1,,6/16/2024,16:34:09,4,33,36
59.4,,34.1,,93.38,,97,405,,1,,6/16/2024,16:34:16,3,27,34
59.5,,34.1,,93.38,,96,403,,1,,6/16/2024,16:34:23,15,34,39
59.3,,34,,93.2,,96,408,,1,,6/16/2024,16:34:30,24,41,42
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:37,26,45,47
59.4,,34.1,,93.38,,96,407,,1,,6/16/2024,16:34:44,26,44,48
59.5,,34.1,,93.38,,95,405,,1,,6/16/2024,16:34:51,24,42,47
59.4,,34.1,,93.38,,96,413,,1,,6/16/2024,16:34:58,24,44,47
59.6,,34,,93.2,,98,410,,1,,6/16/2024,16:35:05,25,44,45
59.5,,34.1,,93.38,,98,404,,1,,6/16/2024,16:35:12,26,43,43
60.7,,34.1,,93.38,,97,413,,1,,6/16/2024,16:35:19,25,41,42
59.5,,34.1,,93.38,,96,418,,1,,6/16/2024,16:35:26,9,22,26
59.2,,34.1,,93.38,,98,423,,1,,6/16/2024,16:35:33,3,20,26
60,,34.2,,93.56,,644,431,,1,,6/16/2024,16:35:40,10,30,39
59.4,,34.1,,93.38,,631,431,,1,,6/16/2024,16:35:47,21,41,49
59.4,,34.2,,93.56,,632,430,,1,,6/16/2024,16:35:54,25,50,52
59.3,,34.1,,93.38,,634,429,,1,,6/16/2024,16:36:01,27,47,48
59.3,,34.2,,93.56,,634,427,,1,,6/16/2024,16:36:08,25,41,42
59.3,,34.2,,93.56,,635,426,,1,,6/16/2024,16:36:15,23,43,47
59.3,,34.1,,93.38,,630,426,,1,,6/16/2024,16:36:22,24,43,48
59.2,,34.2,,93.56,,628,428,,1,,6/16/2024,16:36:30,27,44,47
59.1,,34.2,,93.56,,634,425,,1,,6/16/2024,16:36:37,27,43,47
59.2,,34.1,,93.38,,636,425,,1,,6/16/2024,16:36:44,26,44,48
59.1,,34.2,,93.56,,632,429,,1,,6/16/2024,16:36:51,27,44,52
59.1,,34.3,,93.74,,632,428,,1,,6/16/2024,16:36:58,15,28,37
59.8,,34.2,,93.56,,634,449,,1,,6/16/2024,16:37:05,2,16,22
59.1,,34.2,,93.56,,632,446,,1,,6/16/2024,16:37:12,6,23,28
59,,34.2,,93.56,,634,443,,1,,6/16/2024,16:37:19,22,44,49
59,,34.2,,93.56,,634,441,,1,,6/16/2024,16:37:26,28,47,49
59.1,,34.2,,93.56,,636,441,,1,,6/16/2024,16:37:33,25,42,47
59,,34.3,,93.74,,637,439,,1,,6/16/2024,16:37:40,27,43,53
58.9,,34.3,,93.74,,629,440,,1,,6/16/2024,16:37:47,26,43,55
59.3,,34.2,,93.56,,635,440,,1,,6/16/2024,16:37:54,25,43,50
59,,34.3,,93.74,,629,440,,1,,6/16/2024,16:38:01,29,49,53
58.9,,34.3,,93.74,,639,439,,1,,6/16/2024,16:38:08,26,46,53
58.9,,34.3,,93.74,,633,438,,1,,6/16/2024,16:38:15,25,45,53
58.8,,34.3,,93.74,,629,437,,1,,6/16/2024,16:38:22,20,36,41
58.9,,34.3,,93.74,,644,438,,1,,6/16/2024,16:38:29,10,25,33
59.5,,34.2,,93.56,,643,437,,1,,6/16/2024,16:38:36,11,27,33
59,,34.2,,93.56,,645,433,,1,,6/16/2024,16:38:43,9,27,33
58.9,,34.3,,93.74,,647,431,,1,,6/16/2024,16:38:50,5,23,29
58.8,,34.2,,93.56,,644,427,,1,,6/16/2024,16:38:57,6,24,29
58.8,,34.2,,93.56,,642,426,,1,,6/16/2024,16:39:04,18,33,38
58.8,,34.2,,93.56,,642,436,,1,,6/16/2024,16:39:11,26,42,47
58.8,,34.3,,93.74,,652,439,,1,,6/16/2024,16:39:18,27,46,52
58.9,,34.3,,93.74,,646,433,,1,,6/16/2024,16:39:25,26,46,52
58.8,,34.2,,93.56,,645,435,,1,,6/16/2024,16:39:32,25,46,49
58.7,,34.2,,93.56,,644,436,,1,,6/16/2024,16:39:39,24,45,47
58.9,,34.3,,93.74,,652,435,,1,,6/16/2024,16:39:47,22,42,47
58.8,,34.3,,93.74,,643,435,,1,,6/16/2024,16:39:54,24,42,44
58.8,,34.2,,93.56,,658,433,,1,,6/16/2024,16:40:01,25,39,41
58.8,,34.2,,93.56,,642,434,,1,,6/16/2024,16:40:08,23,39,42
58.7,,34.2,,93.56,,650,433,,1,,6/16/2024,16:40:15,23,38,40
58.7,,34.3,,93.74,,645,434,,1,,6/16/2024,16:40:22,24,38,40
58.6,,34.3,,93.74,,654,433,,1,,6/16/2024,16:40:29,22,39,44
58.9,,34.3,,93.74,,98,441,,1,,6/16/2024,16:40:36,22,38,43
58.5,,34.3,,93.74,,95,431,,1,,6/16/2024,16:40:43,23,39,44
58.6,,34.3,,93.74,,95,423,,1,,6/16/2024,16:40:50,25,41,47
58.3,,34.4,,93.92,,95,425,,1,,6/16/2024,16:40:57,27,43,47
58.5,,34.3,,93.74,,95,428,,1,,6/16/2024,16:41:04,26,43,46
58.4,,34.3,,93.74,,96,425,,1,,6/16/2024,16:41:11,23,38,40
58.4,,34.3,,93.74,,96,423,,1,,6/16/2024,16:41:18,26,41,43
58.4,,34.4,,93.92,,96,423,,1,,6/16/2024,16:41:25,28,45,46
58.3,,34.3,,93.74,,96,422,,1,,6/16/2024,16:41:32,25,44,46
58.4,,34.4,,93.92,,96,417,,1,,6/16/2024,16:41:39,26,44,47
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:41:46,23,44,49
58.4,,34.3,,93.74,,96,427,,1,,6/16/2024,16:41:53,23,41,46
58.2,,34.3,,93.74,,95,429,,1,,6/16/2024,16:42:00,23,41,44
58.3,,34.4,,93.92,,96,427,,1,,6/16/2024,16:42:07,24,44,46
58.3,,34.3,,93.74,,96,424,,1,,6/16/2024,16:42:14,9,29,32
58.4,,34.4,,93.92,,96,426,,1,,6/16/2024,16:42:21,1,22,25
58.4,,34.3,,93.74,,96,426,,1,,6/16/2024,16:42:28,8,29,30
58.4,,34.2,,93.56,,96,423,,1,,6/16/2024,16:42:35,45,71,77
58.4,,34.2,,93.56,,96,424,,1,,6/16/2024,16:42:42,45,71,77
58.4,,34.2,,93.56,,701,422,,1,,6/16/2024,16:42:49,46,70,77
58.5,,34.2,,93.56,,701,420,,1,,6/16/2024,16:42:56,43,68,75
58.4,,34.2,,93.56,,701,418,,1,,6/16/2024,16:43:03,40,63,66
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:11,19,38,44
58.4,,34.2,,93.56,,701,415,,1,,6/16/2024,16:43:18,9,33,42
58.5,,34.2,,93.56,,700,415,,1,,6/16/2024,16:43:25,15,39,47
58.5,,34.2,,93.56,,700,412,,1,,6/16/2024,16:43:32,25,47,51
58.5,,34.1,,93.38,,700,412,,1,,6/16/2024,16:43:39,31,56,56
58.6,,34.2,,93.56,,699,413,,1,,6/16/2024,16:43:46,34,58,61
58.6,,34.2,,93.56,,696,412,,1,,6/16/2024,16:43:53,36,62,65
58.6,,34.2,,93.56,,694,410,,1,,6/16/2024,16:44:00,36,60,62
58.7,,34.1,,93.38,,692,407,,1,,6/16/2024,16:44:07,33,54,57
58.6,,34.1,,93.38,,690,410,,1,,6/16/2024,16:44:14,31,54,63
58.6,,34.1,,93.38,,688,411,,1,,6/16/2024,16:44:21,36,61,68
58.4,,34.2,,93.56,,688,410,,1,,6/16/2024,16:44:28,34,59,61
58.5,,34.2,,93.56,,652,409,,1,,6/16/2024,16:44:35,34,59,61
58.6,,34.2,,93.56,,643,410,,1,,6/16/2024,16:44:42,33,61,63
58.4,,34.1,,93.38,,637,407,,1,,6/16/2024,16:44:49,31,59,61
58.6,,34.2,,93.56,,642,405,,1,,6/16/2024,16:44:56,28,54,55
58.3,,34.1,,93.38,,633,406,,1,,6/16/2024,16:45:03,17,40,40
58.4,,34.2,,93.56,,639,406,,1,,6/16/2024,16:45:10,8,33,35
58.3,,34.2,,93.56,,648,408,,1,,6/16/2024,16:45:17,14,37,39
58.5,,34.2,,93.56,,645,407,,1,,6/16/2024,16:45:24,29,51,51
58.3,,34.1,,93.38,,651,406,,1,,6/16/2024,16:45:31,34,58,61
58.4,,34.2,,93.56,,650,406,,1,,6/16/2024,16:45:38,32,60,67
58.3,,34.2,,93.56,,651,402,,1,,6/16/2024,16:45:45,35,60,65
58.3,,34.1,,93.38,,649,402,,1,,6/16/2024,16:45:52,34,56,57
58.3,,34.1,,93.38,,645,402,,1,,6/16/2024,16:45:59,34,56,56
58.2,,34.2,,93.56,,647,400,,1,,6/16/2024,16:46:06,32,55,56
58.1,,34.2,,93.56,,664,400,,1,,6/16/2024,16:46:13,33,56,58
58.3,,34.2,,93.56,,659,402,,1,,6/16/2024,16:46:20,29,54,59
58.1,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:27,5,30,32
58.2,,34.2,,93.56,,659,401,,1,,6/16/2024,16:46:35,13,36,37
58,,34.2,,93.56,,655,402,,1,,6/16/2024,16:46:42,30,54,59
58.1,,34.2,,93.56,,652,401,,1,,6/16/2024,16:46:49,32,57,64
58.1,,34.3,,93.74,,653,399,,1,,6/16/2024,16:46:56,32,55,63
58.2,,34.3,,93.74,,653,400,,1,,6/16/2024,16:47:03,30,50,58
58.1,,34.3,,93.74,,648,398,,1,,6/16/2024,16:47:10,31,49,57
58.1,,34.2,,93.56,,656,398,,1,,6/16/2024,16:47:17,12,33,39
58.2,,34.2,,93.56,,653,396,,1,,6/16/2024,16:47:24,6,29,33
58.1,,34.2,,93.56,,653,394,,1,,6/16/2024,16:47:31,14,38,41
58.2,,34.2,,93.56,,647,395,,1,,6/16/2024,16:47:38,16,40,43
